County_FIPS,SVI_county,priority_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
19175,0.8282828282828283,0.00025246149962130775,0.007374434709587232,0.0015582576144696923,0.008723416668658068,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,50.0,100.0,100.0,100.0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100.0
19177,0.6060606060606061,0.0,0.0,0.0006608775785901796,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19179,0.98989898989899,0.007195152739207271,0.08857284522216499,0.005283140664282217,0.08766904067908167,0.0,14.035087719298245,59.64912280701754,82.45614035087719,100.0,100.0,100.0,100.0,0.0,22.807017543859647,66.66666666666666,89.47368421052632,100.0,100.0,100.0,100.0,-0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,22.807017543859647,66.66666666666666,89.47368421052632,100.0,100.0,100.0,100.0
19181,0.23232323232323232,0.003408230244887655,0.007044765247089779,0.0017325484253636495,0.029710531694248202,0.0,0.0,18.51851851851852,40.74074074074074,62.96296296296296,85.18518518518519,100.0,100.0,0.0,7.4074074074074066,22.22222222222222,40.74074074074074,62.96296296296296,85.18518518518519,100.0,100.0,-0.0,0.0,0.0,0.0,37.03703703703704,100.0,100.0,100.0,0.0,7.4074074074074066,22.22222222222222,40.74074074074074,62.96296296296296,85.18518518518519,100.0,100.0
19183,0.5656565656565656,0.0008836152486745772,0.00991307705344529,0.0018924082618577036,0.01717086561043202,0.0,28.57142857142857,71.42857142857143,85.71428571428571,85.71428571428571,100.0,100.0,100.0,0.0,42.857142857142854,71.42857142857143,85.71428571428571,85.71428571428571,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,85.71428571428571,100.0,100.0,100.0,0.0,42.857142857142854,71.42857142857143,85.71428571428571,85.71428571428571,100.0,100.0,100.0
19185,0.8585858585858586,0.00012623074981065388,0.00742192498875344,0.000831455299160336,0.00846972616363628,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
19187,0.8484848484848485,0.0035344609946983086,0.03583076940900058,0.00471322710250223,0.0413760075318221,0.0,32.142857142857146,42.857142857142854,67.85714285714286,85.71428571428571,100.0,100.0,100.0,0.0,32.142857142857146,46.42857142857143,78.57142857142857,85.71428571428571,100.0,100.0,100.0,-0.0,0.0,42.857142857142854,100.0,100.0,100.0,100.0,100.0,0.0,32.142857142857146,46.42857142857143,78.57142857142857,85.71428571428571,100.0,100.0,100.0
19189,0.5353535353535354,0.00012623074981065388,0.002807492932943534,0.0008545979895913268,0.005138241782934392,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0
19195,0.21212121212121213,0.00012623074981065388,0.0015701977080272904,0.0002393212124738541,0.007252817984697485,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,-0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0
19197,0.898989898989899,0.006690229739964655,0.2062904321836147,0.0017390417531379602,0.2248333923798947,0.0,0.0,79.24528301886792,79.24528301886792,81.13207547169812,92.45283018867924,100.0,100.0,0.0,0.0,79.24528301886792,79.24528301886792,81.13207547169812,100.0,100.0,100.0,-0.0,0.0,0.0,0.0,79.24528301886792,100.0,100.0,100.0,0.0,0.0,79.24528301886792,79.24528301886792,81.13207547169812,100.0,100.0,100.0
20001,0.6857142857142857,0.0,0.0,0.0013082508633362852,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20007,0.5333333333333333,0.0,0.0,0.0003807505632965306,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
