County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
46005,0.818181818,26,9,0.169811321,0.139237719,0.117912198,0.167600958,0,33.33333333,100,100,100,100,100,100,0,100,100,100,100,100,100,100,11.11111111,77.77777778,100,100,100,100,100,100,0,100,100,100,100,100,100,100,11.11111111,66.66666667,88.88888889,100,100,100,100,100
46027,0.545454545,10,3,0.056603774,0.04082751,0.059487743,0.073716338,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,33.33333333,66.66666667,100,100,100,100,100,100,0,0,100,100,100,100,100,100,33.33333333,66.66666667,100,100,100,100,100,100
46085,0.833333333,19,7,0.132075472,0.523825145,0.025151046,0.619066081,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,0,0,100,100,100,100,100,100,0,100,100,100,100,100,100,100
47027,0.452631579,8,4,0.001687289,0.073813858,0.004039022,0.093937934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,50,50,75,75,75
47067,0.842105263,9,4,0.001687289,0.167239244,0.006533464,0.11456383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50
47069,0.957894737,140,60,0.033183352,0.755235758,0.029397995,0.526964407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,43.33333333,75,90,100,100,100,100,100,0,0,0,0,0,0,0,0,23.33333333,45,75,90,100,100,100,100
47091,0.410526316,13,5,0.002249719,0.033130518,0.008655191,0.037201414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,60,80,80,0,0,0,0,0,0,0,0,0,0,0,0,20,20,40,60
47135,0.652631579,12,6,0.002812148,0.161615594,0.006072753,0.150333313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,0,0,0,0,0,0,0,0,0,0,0,50,66.66666667,66.66666667,66.66666667,66.66666667
47137,0.2,2,1,0,0.007374769,0.001067757,0.01716402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
47151,0.831578947,15,6,0.002812148,0.071006665,0.021878201,0.035358699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,50,50,66.66666667,66.66666667,83.33333333,100,0,0,0,0,0,0,0,0,0,0,33.33333333,50,50,66.66666667,66.66666667,66.66666667
47157,0.884210526,3819,1527,0.858267717,0.481887125,1,0.356870718,0,0,14.93123772,58.74263261,100,100,100,100,43.81139489,87.62278978,100,100,100,100,100,100,16.96136215,24.36149312,39.42370661,48.00261952,57.4983628,66.14276359,77.86509496,86.83693517,43.81139489,87.62278978,100,100,100,100,100,100,7.138179437,19.97380485,27.24296005,38.637852,46.10347086,52.71774722,61.55861166,69.0897184
47175,0.484210526,3,1,0,0.022805793,0.003173487,0.012132772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48005,0.933070866,224,92,0.014930217,0.200086035,0.034173573,0.131184342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.608695652,21.73913043,47.82608696,58.69565217,69.56521739,75,0,0,0,0,0,0,0,0,0,0,0,7.608695652,20.65217391,28.26086957,53.26086957,69.56521739
48029,0.681102362,7709,3132,0.508276534,0.226183765,0.548404819,0.203155646,0,0,0,0,76.66028097,100,100,100,0,0,0,0,76.66028097,100,100,100,4.150702427,7.82247765,14.33588761,23.49936143,31.83269476,39.68710089,47.06257982,54.98084291,0,0,0,0,76.66028097,100,100,100,2.650063857,7.82247765,11.84546616,19.47637292,27.26692209,36.20689655,42.59259259,51.27713921
48041,0.397637795,939,366,0.0593963,0.135579863,0.036437873,0.208587072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.005464481,3.278688525,10.10928962,15.84699454,18.30601093,20.76502732,27.59562842,0,0,0,0,0,0,0,0,0,3.005464481,6.284153005,15.84699454,15.84699454,20.49180328,24.59016393,27.59562842
48057,0.755905512,64,28,0.004543979,0.198190462,0.00688954,0.160396575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,32.14285714,53.57142857,75,92.85714286,0,0,0,0,0,0,0,0,0,0,0,0,32.14285714,32.14285714,50,75
48087,0.795275591,0,0,0,0,0.00099396,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48111,0.271653543,31,12,0.00194742,0.091903333,0.00082043,0.206964445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,83.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,75,83.33333333,83.33333333
48155,0.212598425,0,0,0,0,0.00012296,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48157,0.086614173,1147,486,0.078870497,0.011626071,0.026770939,0.08211526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.93004115,20.57613169,23.25102881,24.27983539,31.6872428,33.33333333,34.97942387,44.23868313,0,0,0,0,0,0,0,0,18.93004115,20.37037037,22.63374486,24.27983539,28.18930041,31.6872428,34.77366255,41.97530864
48173,0.035433071,1,0,0,0,1.90E-05,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48191,0.885826772,0,0,0,0,0.00113627,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48211,0.55511811,12,4,0.00064914,0.111651748,0.000940315,0.123043871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48219,0.822834646,58,22,0.003570269,0.159592443,0.007965885,0.118653241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18181818,22.72727273,40.90909091,59.09090909,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18181818,22.72727273,22.72727273
48225,0.838582677,25,11,0.001785135,0.082056767,0.008045811,0.059861607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48245,0.744094488,1673,601,0.097533268,0.357814554,0.079392334,0.294177713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.825291181,4.991680532,13.64392679,26.62229617,33.61064892,42.76206323,0,0,0,0,0,0,0,0,0,0,4.825291181,4.991680532,13.47753744,21.79700499,32.44592346,37.7703827
48253,0.385826772,2,1,0.000162285,0.003960854,0.003206397,0.006280242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48263,0.169291339,-999,-999,0,0,5.08E-05,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48311,0.598425197,-999,-999,0,0,0.000163438,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
48315,0.456692913,30,16,0.00259656,0.147981565,0.001923024,0.198227178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48317,0.141732283,8,3,0.000486855,0.015465742,0.000330475,0.066754697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48327,0.326771654,8,3,0.000486855,0.094290679,0.000287852,0.176524197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48339,0.118110236,855,352,0.05712431,0.015311751,0.027376382,0.079308032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.829545455,8.806818182,17.61363636,19.60227273,22.44318182,39.77272727,44.03409091,54.26136364,0,0,0,0,0,0,0,0,4.829545455,7.102272727,17.61363636,19.60227273,22.44318182,31.53409091,42.04545455,50.28409091
48383,0.216535433,31,14,0.00227199,0.164986081,0.00033748,0.466120485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100
48385,0.503937008,5,2,0.00032457,0.060727836,0.000711834,0.073721033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48391,0.87007874,38,15,0.002434275,0.368302263,0.002630029,0.258955825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.66666667,53.33333333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.66666667,53.33333333
48403,0.251968504,9,4,0.00064914,0.01967935,0.001099501,0.047779801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48405,0.799212598,16,6,0.00097371,0.117592097,0.002780186,0.090011017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48411,0.543307087,6,3,0.000486855,0.055824878,0.001352071,0.062858247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48415,0.488188976,285,138,0.022395326,0.798009597,0.00351637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.24637681,92.02898551,92.02898551,92.75362319,92.75362319,100,100,0,0,0,0,0,0,0,0,92.75362319,100,100,100,100,100,100,100
48421,0.188976378,2,1,0.000162285,0.012618949,0.000239418,0.040850324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48425,0.283464567,17,7,0.001135995,0.046343568,0.001033964,0.100016245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.42857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48455,0.645669291,45,21,0.003407984,0.190043409,0.003930636,0.180062193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48461,0.393700787,8,3,0.000486855,0.066367544,0.000595969,0.103126271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48475,0.38976378,28,13,0.002109705,0.089302668,0.001885801,0.140166042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48481,0.767716535,146,64,0.010386238,0.24146407,0.013334473,0.1924117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0625,14.0625,26.5625,62.5,82.8125,0,0,0,0,0,0,0,0,0,0,0,12.5,14.0625,14.0625,26.5625,71.875
49031,0.413793103,1,0,0,0,0.001070797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
51121,0.368421053,50,22,0.062857143,0.045752027,0.122859859,0.113133492,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,18.18181818,45.45454545,77.27272727,90.90909091,100,100,100,100,0,0,100,100,100,100,100,100,18.18181818,45.45454545,72.72727273,90.90909091,100,100,100,100
51520,0.804511278,9,4,0.011428571,0.105688731,0.045651545,0.119680071,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,25,50,100,100,100,100,100,100,0,0,0,100,100,100,100,100,25,50,75,100,100,100,100,100
51540,0.54887218,69,30,0.085714286,0.193625565,0.087654266,0.321378464,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,13.33333333,40,63.33333333,100,100,100,100,100,0,0,0,100,100,100,100,100,13.33333333,46.66666667,63.33333333,96.66666667,100,100,100,100
51678,0.421052632,10,5,0.014285714,0.16379204,0.009512807,0.354390195,0,0,0,0,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100
51680,0.796992481,49,20,0.057142857,0.110037233,0.21788943,0.12577975,0,0,0,100,100,100,100,100,0,0,100,100,100,100,100,100,40,65,85,100,100,100,100,100,0,0,100,100,100,100,100,100,40,55,75,100,100,100,100,100
51750,0.556390977,5,2,0.005714286,0.034915138,0.032844263,0.057168787,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,50,50,100,100,100,100,100,100,0,0,0,100,100,100,100,100,50,50,100,100,100,100,100,100
51770,0.879699248,152,62,0.177142857,0.302852397,0.299270539,0.313633241,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,46.77419355,72.58064516,95.16129032,100,100,100,100,100,0,100,100,100,100,100,100,100,46.77419355,70.96774194,95.16129032,100,100,100,100,100
53033,0.282051282,1743,699,1,0.028326171,1,0.092703833,100,100,100,100,100,100,100,100,0,91.41630901,100,100,100,100,100,100,3.433476395,16.16595136,38.62660944,66.52360515,100,100,100,100,100,100,100,100,100,100,100,100,3.147353362,16.16595136,38.62660944,64.66380544,100,100,100,100
53075,0.512820513,11,4,0.005722461,0.013120259,0.040572605,0.023616466,0,0,0,0,100,100,100,100,0,0,0,0,100,100,100,100,0,25,50,75,100,100,100,100,0,0,0,0,100,100,100,100,0,25,50,75,100,100,100,100
54021,0.890909091,0,0,0,0,0.064105602,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
54045,0.854545455,16,7,0.042424242,0.326782778,0.271489622,0.132103676,0,0,100,100,100,100,100,100,0,0,100,100,100,100,100,100,71.42857143,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,57.14285714,100,100,100,100,100,100,100
54087,0.727272727,1,0,0,0,0.093144734,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
54101,0.872727273,0,0,0,0,0.065297368,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
55079,1,2643,1121,1,1,1,1,51.56110616,100,100,100,100,100,100,100,51.56110616,100,100,100,100,100,100,100,27.65388046,52.36396075,72.79214987,90.18733274,100,100,100,100,51.56110616,100,100,100,100,100,100,100,25.60214095,46.83318466,68.15343443,85.90544157,99.4647636,100,100,100
1023,0.791044776,28,13,0.007239819,0.15424027,0.034380988,0.121348124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.84615385,53.84615385,76.92307692,84.61538462,100,0,0,0,0,0,0,0,0,0,0,0,0,0,53.84615385,53.84615385,76.92307692
1035,0.671641791,59,22,0.015384615,0.233669649,0.026447666,0.286403306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.09090909,59.09090909,68.18181818,72.72727273,0,0,0,0,0,0,0,0,0,0,0,0,0,59.09090909,59.09090909,59.09090909
1091,0.611940299,76,31,0.023529412,0.191396143,0.040984686,0.249367083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.58064516,25.80645161,25.80645161,45.16129032,67.74193548,80.64516129,80.64516129,0,0,0,0,0,0,0,0,0,22.58064516,25.80645161,25.80645161,45.16129032,64.51612903,67.74193548,80.64516129
1099,0.552238806,77,29,0.021719457,0.145770197,0.040672229,0.19781119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5862069,31.03448276,58.62068966,58.62068966,58.62068966,58.62068966,68.96551724,72.4137931,0,0,0,0,0,0,0,0,27.5862069,31.03448276,31.03448276,58.62068966,58.62068966,58.62068966,62.06896552,68.96551724
2282,0.620689655,-999,-999,0,0,0.002894778,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5039,0.773333333,3,2,0.002673797,0.028106467,0.049265717,0.017672878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50
5041,0.946666667,37,15,0.037433155,0.163868275,0.09939274,0.107484906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,33.33333333,40,60,80,100,100,0,0,0,0,0,0,0,100,0,0,0,33.33333333,53.33333333,60,80,100
5069,0.906666667,178,76,0.200534759,0.134124003,0.57828298,0.090956385,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,100,0,0,0,14.47368421,39.47368421,65.78947368,84.21052632,97.36842105,0,0,0,100,100,100,100,100,0,0,0,0,27.63157895,43.42105263,71.05263158,85.52631579
5079,0.64,8,3,0.005347594,0.018760196,0.076738153,0.013145212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,100,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667
5093,0.933333333,157,68,0.179144385,0.203395158,0.360903493,0.136954272,0,0,0,0,0,0,100,100,0,0,0,0,100,100,100,100,0,30.88235294,54.41176471,60.29411765,73.52941176,100,100,100,0,0,0,100,100,100,100,100,0,30.88235294,52.94117647,54.41176471,72.05882353,73.52941176,100,100
5113,0.826666667,14,6,0.013368984,0.033320476,0.14869524,0.020248269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66666667,33.33333333,33.33333333,33.33333333,66.66666667,100,0,0,0,0,0,0,100,100,0,0,16.66666667,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667
5133,0.52,105,42,0.109625668,0.174286656,0.078336576,0.214322165,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,100,0,38.0952381,38.0952381,64.28571429,71.42857143,83.33333333,100,100,0,0,0,0,0,0,0,0,0,38.0952381,61.9047619,64.28571429,83.33333333,100,100,100
6001,0.293103448,1900,776,0.061837597,0.045423552,0.072812854,0.140215368,0,0,0,0,0,0,0,48.71134021,0,0,0,0,0,0,0,0,1.417525773,3.737113402,6.18556701,11.34020619,19.07216495,26.41752577,39.30412371,56.18556701,0,0,0,0,0,0,0,100,1.546391753,3.221649485,5.798969072,10.69587629,17.26804124,23.06701031,36.46907216,51.54639175
6013,0.24137931,1604,655,0.052195394,0.045797078,0.041338481,0.171661606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.816793893,11.14503817,17.70992366,25.34351145,30.38167939,37.09923664,42.44274809,56.94656489,0,0,0,0,0,0,0,0,5.648854962,11.14503817,17.70992366,25.34351145,29.92366412,37.09923664,41.98473282,55.11450382
6037,0.655172414,30622,12549,1,0.267268712,1,0.369086335,31.18176747,62.36353494,93.54530241,100,100,100,100,100,31.18176747,62.36353494,93.54530241,100,100,100,100,100,2.398597498,10.54267272,21.44393976,34.60036656,47.76476213,60.56259463,72.29261296,84.15810025,31.18176747,62.36353494,93.54530241,100,100,100,100,100,2.478285122,10.61439158,21.7308152,34.68005419,46.99179217,59.91712487,71.80651845,83.1699737
6053,0.689655172,1099,458,0.036496932,0.239341495,0.045151184,0.313994072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80349345,14.19213974,35.80786026,43.66812227,57.20524017,71.1790393,77.94759825,84.93449782,0,0,0,0,0,0,0,0,4.80349345,12.88209607,33.40611354,42.79475983,54.58515284,68.55895197,76.41921397,83.62445415
6059,0.25862069,10986,4231,0.337158339,0.113518289,0.123682433,0.397134868,0,0,0,73.33963602,100,100,100,100,0,0,0,0,28.71661546,100,100,100,7.232332782,15.12644765,23.20964311,28.9529662,35.54715197,46.67927204,53.9352399,64.94918459,0,0,0,0,0,0,90.21507918,100,9.24131411,21.67336327,28.24391397,34.69628929,45.19026235,52.39896006,63.48380997,75.96312928
6067,0.568965517,2317,934,0.074428241,0.11552348,0.129853626,0.183704487,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,8.779443255,12.95503212,21.30620985,26.76659529,35.33190578,47.10920771,60.17130621,73.98286938,0,0,0,0,0,100,100,100,8.779443255,11.77730193,20.55674518,26.124197,30.94218415,44.64668094,55.99571734,67.45182013
6081,0.120689655,777,306,0.024384413,0.0158278,0.013964798,0.118654977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.575163399,7.516339869,10.78431373,16.0130719,22.87581699,32.02614379,47.05882353,0,0,0,0,0,0,0,0,0,3.267973856,7.516339869,10.78431373,14.37908497,21.56862745,30.06535948,44.77124183
6083,0.517241379,1189,478,0.038090685,0.182900772,0.034684417,0.319932032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.158995816,15.69037657,25.73221757,42.25941423,52.92887029,61.50627615,69.0376569,80.54393305,0,0,0,0,0,0,0,0,8.158995816,19.0376569,26.9874477,43.93305439,52.92887029,62.55230126,71.75732218,82.42677824
6085,0.172413793,1970,823,0.065582915,0.02423228,0.050085785,0.127162106,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.364520049,3.159173755,5.832320778,10.81409478,18.22600243,24.30133657,36.08748481,53.82746051,0,0,0,0,0,0,0,0,0.364520049,1.944106926,5.832320778,10.08505468,17.49696233,22.84325638,32.68529769,49.69623329
6101,0.75862069,224,92,0.007331261,0.238969087,0.010985626,0.285005007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52173913,33.69565217,46.73913043,51.08695652,65.2173913,79.34782609,86.95652174,98.91304348,0,0,0,0,0,0,0,0,0,26.08695652,46.73913043,52.17391304,55.43478261,73.91304348,83.69565217,95.65217391
6115,0.862068966,117,49,0.003904694,0.183675998,0.009829277,0.19277284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7755102,59.18367347,65.30612245,69.3877551,81.63265306,97.95918367,97.95918367,0,0,0,0,0,0,0,0,0,38.7755102,53.06122449,59.18367347,65.30612245,69.3877551,85.71428571,97.95918367
8001,0.703125,562,232,0.696696697,0.504028243,0.871884272,0.096022047,0,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,48.70689655,79.31034483,99.56896552,100,100,100,100,100,0,100,100,100,100,100,100,100,46.12068966,78.44827586,99.56896552,100,100,100,100,100
8021,0.921875,5,2,0.006006006,0.347826087,0.018503105,0.050540408,0,0,0,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,50,100,100,100,100,100,100,100
8025,0.890625,1,0,0,0,0.012286191,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12021,0.223880597,2089,881,0.070253267,0.147243268,0.044823234,0.443398145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.264472191,10.78320091,13.50737798,15.89103292,18.50170261,22.13393871,22.24744608,24.40408627,0,0,0,0,0,0,0,0,7.264472191,10.89670829,13.62088536,18.50170261,22.13393871,22.24744608,24.40408627,25.87968218
12029,0.776119403,48,21,0.00088724,0.274770399,0.005313757,0.147216475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12107,0.880597015,394,158,0.011937409,0.535871449,0.034820495,0.378758601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.94936709,34.81012658,48.10126582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
